Node 1 Ortholog group ID	Node 2 Ortholog group ID	Edge tag	S typhi strain CT18	S choleraesuis SC B67	S dublin CT 02021853	S gallinarum 287/91	S paratyphi A ATCC 9150	S agona SL483	S enteritidis P125109	S heidelberg SL476	S newport SL254	S typhimurium LT2	S typhimurium SL1344	Layer
1614	2643	1614-2643	0	0	0	0	1	0	0	0	0	0	0	Regulatory
1614	2886	1614-2886	0	0	0	0	1	0	0	0	0	0	0	Regulatory
1614	1051	1614-1051	0	0	0	0	1	0	0	0	0	0	0	Regulatory
1614	1233	1614-1233	0	0	0	0	1	0	0	0	0	0	0	Regulatory
1614	2594	1614-2594	0	0	0	0	1	0	0	0	0	0	0	Regulatory
1614	1245	1614-1245	0	0	0	0	1	0	0	0	0	0	0	Regulatory
1614	2187	1614-2187	0	0	0	0	1	0	0	0	0	0	0	Regulatory
1614	6005	1614-6005	0	0	0	0	1	0	0	0	0	0	0	Regulatory
1614	6023	1614-6023	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1614	1274	1614-1274	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1614	3463	1614-3463	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1614	6081	1614-6081	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1614	4329	1614-4329	1	0	0	0	0	0	0	0	0	0	0	Regulatory
1614	377	1614-377	1	0	0	0	0	0	0	0	0	0	0	Regulatory
1614	6119	1614-6119	1	0	0	0	0	0	0	0	0	0	0	Regulatory
1614	5343	1614-5343	1	0	0	0	0	0	0	0	0	0	0	Regulatory
1614	4177	1614-4177	1	0	0	0	0	0	0	0	0	0	0	Regulatory
1614	6115	1614-6115	1	0	0	0	0	0	0	0	0	0	0	Regulatory
1614	6116	1614-6116	1	0	0	0	0	0	0	0	0	0	0	Regulatory
1614	6117	1614-6117	1	0	0	0	0	0	0	0	0	0	0	Regulatory
1614	5363	1614-5363	1	0	0	0	0	0	0	0	0	0	0	Regulatory
1614	4695	1614-4695	1	0	0	0	0	0	0	0	0	0	0	Regulatory
1626	841	1626-841	1	1	1	0	1	1	1	1	1	1	1	Regulatory
1626	1626	1626-1626	1	1	1	1	1	1	1	1	1	1	1	Regulatory
1626	2890	1626-2890	1	1	1	1	1	1	1	1	1	1	1	Regulatory
1626	6227	1626-6227	0	0	0	0	0	1	0	0	0	0	0	Regulatory
1626	6211	1626-6211	0	1	0	0	0	0	0	0	0	0	0	Regulatory
1626	6156	1626-6156	0	0	1	0	0	0	0	0	0	0	0	Regulatory
1626	6162	1626-6162	0	0	0	0	0	0	1	0	0	0	0	Regulatory
1626	6165	1626-6165	0	0	0	1	0	0	0	0	0	0	0	Regulatory
1626	6170	1626-6170	0	0	0	0	0	0	0	1	0	0	0	Regulatory
1626	6199	1626-6199	0	0	0	0	0	0	0	0	1	0	0	Regulatory
1626	6004	1626-6004	0	0	0	0	1	0	0	0	0	0	0	Regulatory
1626	6179	1626-6179	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1626	6239	1626-6239	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1626	6248	1626-6248	1	0	0	0	0	0	0	0	0	0	0	Regulatory
1700	2974	1700-2974	1	1	1	1	1	1	1	1	1	1	1	Regulatory
1700	255	1700-255	0	1	1	1	1	1	1	1	1	1	1	Regulatory
1700	1894	1700-1894	1	1	1	1	1	1	1	1	1	1	1	Regulatory
1700	2898	1700-2898	0	1	0	1	1	1	1	1	1	1	1	Regulatory
1700	2584	1700-2584	0	1	0	1	1	1	1	1	1	1	1	Regulatory
1700	1663	1700-1663	0	1	0	1	1	1	1	1	1	1	1	Regulatory
1700	3474	1700-3474	0	1	0	1	1	1	1	1	1	1	1	Regulatory
1700	1303	1700-1303	0	0	1	0	0	0	0	0	0	1	0	Regulatory
1700	3296	1700-3296	0	0	1	0	0	0	0	0	0	1	0	Regulatory
1700	6260	1700-6260	1	0	0	0	0	0	0	0	0	0	0	Regulatory
1700	6261	1700-6261	1	0	0	0	0	0	0	0	0	0	0	Regulatory
1700	4361	1700-4361	1	0	0	0	0	0	0	0	0	0	0	Regulatory
1798	511	1798-511	1	1	1	1	1	1	1	1	1	1	1	Regulatory
1798	3256	1798-3256	0	0	1	1	0	0	1	0	0	0	0	Regulatory
1798	3789	1798-3789	0	0	1	1	0	0	1	0	0	0	0	Regulatory
1798	2769	1798-2769	0	0	0	1	0	0	0	0	0	0	0	Regulatory
1798	485	1798-485	0	0	0	1	0	0	0	0	0	0	0	Regulatory
1798	3644	1798-3644	0	0	0	1	0	0	0	0	0	0	0	Regulatory
1798	5449	1798-5449	1	0	0	0	0	0	0	0	0	0	0	Regulatory
1934	4334	1934-4334	0	0	0	0	0	0	1	0	0	0	0	Regulatory
1960	1960	1960-1960	1	1	1	1	0	1	1	1	1	1	1	Regulatory
1960	3488	1960-3488	1	1	1	1	0	1	1	1	1	1	1	Regulatory
1960	4100	1960-4100	1	1	1	1	0	1	1	1	1	1	1	Regulatory
2003	862	2003-862	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2003	2564	2003-2564	1	0	1	1	1	1	1	1	1	1	1	Regulatory
2003	2404	2003-2404	1	0	1	1	1	1	1	1	1	1	1	Regulatory
2003	2838	2003-2838	1	0	1	1	1	1	1	1	1	1	1	Regulatory
2003	2922	2003-2922	1	0	1	1	1	1	1	1	1	1	1	Regulatory
2003	2142	2003-2142	0	1	1	1	1	1	1	1	1	1	1	Regulatory
2003	3727	2003-3727	0	1	1	0	0	1	0	0	0	0	0	Regulatory
2003	4538	2003-4538	0	0	0	0	0	1	0	0	0	0	0	Regulatory
2003	1827	2003-1827	1	0	1	0	1	1	1	1	1	1	1	Regulatory
2003	1989	2003-1989	1	1	1	0	1	1	1	1	1	1	1	Regulatory
2003	2578	2003-2578	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2003	3583	2003-3583	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2003	1200	2003-1200	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2003	2829	2003-2829	0	0	0	0	0	1	0	0	0	0	0	Regulatory
2003	1463	2003-1463	0	0	0	0	0	1	0	0	0	0	0	Regulatory
2003	3459	2003-3459	0	0	0	0	0	1	0	0	0	0	0	Regulatory
2003	4099	2003-4099	0	0	0	0	0	1	0	0	0	0	0	Regulatory
2003	4148	2003-4148	0	0	0	0	0	1	0	0	0	0	0	Regulatory
2003	2300	2003-2300	0	0	0	0	0	1	0	0	0	0	0	Regulatory
2003	2558	2003-2558	0	0	0	0	0	1	0	0	0	0	0	Regulatory
2003	3082	2003-3082	0	0	0	0	0	1	0	0	0	0	0	Regulatory
2003	3969	2003-3969	0	0	0	0	0	1	0	0	0	0	0	Regulatory
2003	768	2003-768	0	0	0	0	0	1	0	0	0	0	0	Regulatory
2003	3562	2003-3562	0	0	0	0	0	1	0	0	0	0	0	Regulatory
2003	2814	2003-2814	0	0	0	0	0	1	0	0	0	0	0	Regulatory
2003	2168	2003-2168	0	0	0	0	0	1	0	0	0	0	0	Regulatory
2003	1921	2003-1921	0	0	0	0	0	1	0	0	0	0	0	Regulatory
2003	1811	2003-1811	0	0	0	0	0	1	0	0	0	0	0	Regulatory
2003	3796	2003-3796	0	0	0	0	0	1	0	0	0	0	0	Regulatory
2003	2725	2003-2725	0	0	0	0	0	1	0	0	0	0	0	Regulatory
2003	3932	2003-3932	0	0	0	0	0	1	0	0	0	0	0	Regulatory
2003	2363	2003-2363	0	0	0	0	0	1	0	0	0	0	0	Regulatory
2003	858	2003-858	0	0	0	1	0	1	0	0	0	0	0	Regulatory
2003	256	2003-256	0	0	0	1	0	1	0	0	0	0	0	Regulatory
2003	2656	2003-2656	1	1	1	0	0	1	1	1	1	1	1	Regulatory
2003	1354	2003-1354	0	0	0	0	0	1	0	0	0	1	1	Regulatory
2003	3300	2003-3300	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2003	3638	2003-3638	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2003	494	2003-494	1	1	1	1	1	1	1	1	0	1	1	Regulatory
2003	284	2003-284	1	1	1	1	1	1	1	1	0	1	1	Regulatory
2003	2763	2003-2763	0	0	0	0	0	1	0	0	0	0	0	Regulatory
2003	4076	2003-4076	0	0	0	0	0	1	0	0	0	0	0	Regulatory
2003	4891	2003-4891	0	0	0	0	0	1	0	0	0	0	0	Regulatory
2003	1879	2003-1879	0	0	0	0	0	1	0	0	1	0	0	Regulatory
2003	583	2003-583	0	1	1	1	0	1	1	1	1	0	0	Regulatory
2003	2004	2003-2004	0	1	1	1	0	1	1	1	1	0	0	Regulatory
2003	271	2003-271	0	1	1	1	0	1	1	1	1	0	0	Regulatory
2003	1642	2003-1642	0	1	1	1	0	1	1	1	1	0	0	Regulatory
2003	17	2003-17	0	1	1	1	0	1	1	1	1	0	0	Regulatory
2003	3006	2003-3006	0	1	1	1	0	1	1	1	1	0	0	Regulatory
2003	177	2003-177	0	0	0	0	0	1	0	0	0	0	0	Regulatory
2003	3525	2003-3525	0	1	1	1	1	1	1	1	1	1	1	Regulatory
2003	1215	2003-1215	0	1	1	1	1	1	1	1	1	1	1	Regulatory
2003	2076	2003-2076	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2003	2641	2003-2641	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2003	4045	2003-4045	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2003	3240	2003-3240	1	1	1	0	0	0	0	0	0	0	0	Regulatory
2003	911	2003-911	0	1	1	0	0	0	0	0	0	0	0	Regulatory
2003	3218	2003-3218	1	1	1	0	0	0	0	0	0	0	0	Regulatory
2003	2265	2003-2265	0	1	1	0	0	0	0	0	0	0	0	Regulatory
2003	2110	2003-2110	0	1	0	0	0	0	0	0	0	0	0	Regulatory
2003	1787	2003-1787	0	1	0	0	0	0	0	0	0	0	0	Regulatory
2003	4402	2003-4402	0	1	0	0	0	0	0	0	0	0	0	Regulatory
2003	2709	2003-2709	0	1	0	0	0	0	0	0	0	0	0	Regulatory
2003	3018	2003-3018	0	1	0	0	0	0	0	0	0	0	0	Regulatory
2003	1985	2003-1985	1	1	1	1	1	0	1	1	1	1	1	Regulatory
2003	2028	2003-2028	1	1	1	1	1	0	1	1	1	1	1	Regulatory
2003	3421	2003-3421	1	1	0	1	0	0	1	0	0	1	1	Regulatory
2003	4457	2003-4457	0	1	0	0	0	0	0	0	0	0	0	Regulatory
2003	2195	2003-2195	0	1	0	0	0	0	0	0	0	0	0	Regulatory
2003	4999	2003-4999	0	1	0	0	0	0	0	0	0	0	0	Regulatory
2003	3230	2003-3230	0	1	1	1	0	0	1	1	0	0	0	Regulatory
2003	3119	2003-3119	0	1	0	1	0	0	1	0	0	0	0	Regulatory
2003	4842	2003-4842	0	1	0	0	0	0	0	0	0	1	0	Regulatory
2003	723	2003-723	0	1	0	0	0	0	0	0	0	0	0	Regulatory
2003	2700	2003-2700	0	1	0	0	0	0	0	0	0	0	0	Regulatory
2003	5808	2003-5808	0	1	0	0	0	0	0	0	0	0	0	Regulatory
2003	5887	2003-5887	0	0	1	0	0	0	0	0	0	0	0	Regulatory
2003	3933	2003-3933	0	0	1	0	0	0	0	1	1	0	0	Regulatory
2003	4005	2003-4005	1	0	1	0	1	0	0	1	1	0	0	Regulatory
2003	4992	2003-4992	0	0	1	0	0	0	0	0	1	0	0	Regulatory
2003	5063	2003-5063	0	0	1	1	0	0	1	0	0	0	0	Regulatory
2003	4744	2003-4744	0	0	1	1	0	0	1	0	0	0	0	Regulatory
2003	421	2003-421	0	0	1	1	0	0	1	0	1	0	0	Regulatory
2003	1525	2003-1525	0	0	0	1	0	0	1	0	0	1	1	Regulatory
2003	4268	2003-4268	0	0	0	1	0	0	1	0	0	1	1	Regulatory
2003	5304	2003-5304	0	0	0	1	0	0	1	0	0	0	0	Regulatory
2003	141	2003-141	0	0	0	0	1	0	1	0	0	0	1	Regulatory
2003	4086	2003-4086	1	0	0	1	1	0	1	0	0	0	0	Regulatory
2003	4162	2003-4162	1	0	0	1	0	0	1	0	0	0	0	Regulatory
2003	1025	2003-1025	0	0	0	1	1	0	1	0	0	0	0	Regulatory
2003	2246	2003-2246	0	0	0	1	1	0	1	0	0	0	0	Regulatory
2003	3665	2003-3665	0	0	0	1	1	0	1	0	0	0	0	Regulatory
2003	5579	2003-5579	0	0	0	1	0	0	0	0	0	0	0	Regulatory
2003	1963	2003-1963	0	0	0	1	0	0	0	0	0	0	0	Regulatory
2003	909	2003-909	0	0	0	1	0	0	0	0	0	0	0	Regulatory
2003	961	2003-961	0	0	0	1	0	0	0	0	0	0	0	Regulatory
2003	2746	2003-2746	0	0	0	0	0	0	0	1	0	0	0	Regulatory
2003	4164	2003-4164	0	0	0	0	0	0	0	1	0	0	1	Regulatory
2003	1755	2003-1755	0	0	0	0	0	0	0	1	0	0	0	Regulatory
2003	4574	2003-4574	0	0	0	0	0	0	0	0	1	0	0	Regulatory
2003	4758	2003-4758	0	0	0	0	0	0	0	0	1	0	0	Regulatory
2003	4714	2003-4714	0	0	0	0	1	0	0	0	0	0	0	Regulatory
2003	3120	2003-3120	1	0	0	0	1	0	0	0	0	0	0	Regulatory
2003	6006	2003-6006	0	0	0	0	1	0	0	0	0	0	0	Regulatory
2003	1969	2003-1969	0	0	0	0	1	0	0	0	0	0	0	Regulatory
2003	1309	2003-1309	0	0	0	0	1	0	0	0	0	0	0	Regulatory
2003	4075	2003-4075	1	0	0	0	0	0	0	0	0	0	0	Regulatory
2003	3053	2003-3053	1	0	0	0	0	0	0	0	0	0	0	Regulatory
2003	1911	2003-1911	1	0	0	0	0	0	0	0	0	0	0	Regulatory
2003	1906	2003-1906	1	0	0	0	0	0	0	0	0	0	0	Regulatory
2003	4548	2003-4548	1	0	0	0	0	0	0	0	0	0	0	Regulatory
2003	3321	2003-3321	1	0	0	0	0	0	0	0	0	0	0	Regulatory
2003	5472	2003-5472	1	0	0	0	0	0	0	0	0	0	0	Regulatory
2003	694	2003-694	1	0	0	0	0	0	0	0	0	0	0	Regulatory
2003	1701	2003-1701	1	0	0	0	0	0	0	0	0	0	0	Regulatory
2003	2598	2003-2598	1	0	0	0	0	0	0	0	0	0	0	Regulatory
2003	6127	2003-6127	1	0	0	0	0	0	0	0	0	0	0	Regulatory
2003	6125	2003-6125	1	0	0	0	0	0	0	0	0	0	0	Regulatory
2003	6103	2003-6103	1	0	0	0	0	0	0	0	0	0	0	Regulatory
2003	1072	2003-1072	1	0	0	0	0	0	0	0	0	0	0	Regulatory
2003	4184	2003-4184	1	0	0	0	0	0	0	0	0	0	0	Regulatory
2003	3059	2003-3059	1	0	0	0	0	0	0	0	0	0	0	Regulatory
2003	4412	2003-4412	1	0	0	0	0	0	0	0	0	0	0	Regulatory
2003	4201	2003-4201	1	0	0	0	0	0	0	0	0	0	0	Regulatory
2003	534	2003-534	1	0	0	0	0	0	0	0	0	0	0	Regulatory
2003	2012	2003-2012	1	0	0	0	0	0	0	0	0	0	0	Regulatory
2053	2615	2053-2615	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2053	420	2053-420	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2053	1715	2053-1715	1	0	1	1	0	1	1	1	1	1	1	Regulatory
2053	3249	2053-3249	0	0	0	0	0	1	0	0	0	0	0	Regulatory
2053	3321	2053-3321	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2053	2053	2053-2053	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2053	769	2053-769	1	0	1	1	1	1	1	1	1	1	1	Regulatory
2053	2411	2053-2411	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2053	729	2053-729	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2053	1525	2053-1525	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2053	1985	2053-1985	0	0	0	0	1	1	0	0	0	0	0	Regulatory
2053	690	2053-690	1	1	0	1	1	1	1	0	0	1	1	Regulatory
2053	4575	2053-4575	0	1	0	0	1	0	0	0	0	0	0	Regulatory
2053	4906	2053-4906	1	1	0	0	1	0	0	1	0	0	0	Regulatory
2053	4868	2053-4868	1	1	0	0	1	0	0	1	0	0	0	Regulatory
2053	4717	2053-4717	0	1	0	0	0	0	0	0	0	0	0	Regulatory
2053	3174	2053-3174	0	1	0	0	0	0	0	0	0	0	0	Regulatory
2053	1462	2053-1462	0	1	0	0	0	0	0	0	0	0	0	Regulatory
2053	3013	2053-3013	0	1	0	0	0	0	0	0	0	0	0	Regulatory
2053	2776	2053-2776	0	1	0	0	0	0	0	0	0	0	0	Regulatory
2053	2207	2053-2207	0	1	0	0	0	0	0	0	0	0	0	Regulatory
2053	1649	2053-1649	0	1	0	0	0	0	0	0	0	0	0	Regulatory
2053	226	2053-226	0	1	0	0	0	0	0	0	0	0	0	Regulatory
2053	3966	2053-3966	0	1	0	0	0	0	0	0	0	0	0	Regulatory
2053	2889	2053-2889	0	1	0	0	0	0	0	0	0	0	0	Regulatory
2053	1094	2053-1094	0	1	0	0	0	0	0	0	0	0	0	Regulatory
2053	4268	2053-4268	0	1	0	1	0	0	1	0	0	1	1	Regulatory
2053	3650	2053-3650	1	1	0	0	0	0	0	0	1	0	0	Regulatory
2053	743	2053-743	1	1	0	0	0	0	0	0	1	0	0	Regulatory
2053	3144	2053-3144	1	0	1	1	1	0	1	1	1	1	1	Regulatory
2053	1280	2053-1280	0	0	1	1	1	0	1	1	1	1	1	Regulatory
2053	1277	2053-1277	0	0	1	1	1	0	1	1	1	1	1	Regulatory
2053	1131	2053-1131	0	0	1	1	1	0	1	1	1	1	1	Regulatory
2053	2839	2053-2839	0	0	1	1	0	0	1	1	1	1	1	Regulatory
2053	2315	2053-2315	0	0	1	1	0	0	1	1	1	1	1	Regulatory
2053	1761	2053-1761	0	0	1	1	0	0	1	1	1	1	1	Regulatory
2053	2928	2053-2928	0	0	1	1	0	0	1	1	1	1	1	Regulatory
2053	3106	2053-3106	0	0	1	1	0	0	1	1	1	1	1	Regulatory
2053	2234	2053-2234	1	0	0	1	0	0	1	0	1	1	1	Regulatory
2053	3486	2053-3486	1	0	0	0	0	0	1	1	1	1	1	Regulatory
2053	2193	2053-2193	1	0	0	0	0	0	1	1	1	1	1	Regulatory
2053	140	2053-140	1	0	0	0	0	0	1	1	1	1	1	Regulatory
2053	492	2053-492	1	0	0	0	1	0	1	1	1	1	1	Regulatory
2053	3891	2053-3891	1	0	0	1	1	0	1	1	1	1	1	Regulatory
2053	3277	2053-3277	1	0	0	1	1	0	1	1	1	1	1	Regulatory
2053	2017	2053-2017	1	0	0	1	1	0	1	1	1	1	1	Regulatory
2053	2952	2053-2952	1	0	0	0	1	0	1	1	1	1	1	Regulatory
2053	3610	2053-3610	0	0	0	1	1	0	0	0	0	0	0	Regulatory
2053	1906	2053-1906	1	0	0	1	1	0	0	0	0	0	0	Regulatory
2053	1911	2053-1911	1	0	0	1	1	0	0	0	0	0	0	Regulatory
2053	5507	2053-5507	0	0	0	0	0	0	0	1	0	0	0	Regulatory
2053	3963	2053-3963	0	0	0	0	0	0	0	1	1	1	1	Regulatory
2053	4048	2053-4048	0	0	0	0	0	0	0	1	0	0	0	Regulatory
2053	5911	2053-5911	0	0	0	0	0	0	0	1	0	0	0	Regulatory
2053	4714	2053-4714	1	0	0	0	1	0	0	0	0	0	0	Regulatory
2053	4094	2053-4094	0	0	0	0	0	0	0	0	0	1	1	Regulatory
2053	4548	2053-4548	1	0	0	0	0	0	0	0	0	0	0	Regulatory
2053	623	2053-623	1	0	0	0	0	0	0	0	0	0	0	Regulatory
2070	3730	2070-3730	0	1	1	1	1	1	1	1	1	1	1	Regulatory
2081	1262	2081-1262	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2081	403	2081-403	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2081	2081	2081-2081	0	1	1	0	1	1	0	1	1	1	0	Regulatory
2081	457	2081-457	0	1	1	0	1	1	0	1	1	1	0	Regulatory
2081	82	2081-82	0	1	1	1	1	1	1	1	1	1	1	Regulatory
2081	3590	2081-3590	0	1	1	1	1	1	1	1	1	1	1	Regulatory
2081	33	2081-33	0	1	1	1	1	1	1	1	1	1	1	Regulatory
2082	5534	2082-5534	0	0	1	0	0	0	0	0	0	0	0	Regulatory
2092	119	2092-119	1	0	1	1	1	1	1	1	1	0	1	Regulatory
2092	2043	2092-2043	1	0	1	1	1	1	1	1	1	0	1	Regulatory
2092	3913	2092-3913	1	0	1	1	1	1	1	1	1	0	1	Regulatory
2092	1258	2092-1258	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2092	165	2092-165	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2092	2853	2092-2853	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2092	93	2092-93	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2092	2156	2092-2156	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2092	4977	2092-4977	0	0	0	0	0	1	0	1	1	0	0	Regulatory
2092	4519	2092-4519	0	0	0	0	0	1	0	0	0	0	0	Regulatory
2092	526	2092-526	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2092	1149	2092-1149	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2092	1490	2092-1490	0	1	1	1	1	1	1	1	1	1	1	Regulatory
2092	262	2092-262	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2092	3412	2092-3412	1	1	1	1	1	0	1	1	1	1	1	Regulatory
2100	1858	2100-1858	1	0	0	1	1	1	1	1	1	1	1	Regulatory
2100	1521	2100-1521	1	0	0	1	1	1	1	1	1	1	1	Regulatory
2100	2248	2100-2248	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2100	144	2100-144	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2100	588	2100-588	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2100	2979	2100-2979	0	1	1	1	1	1	1	1	1	1	1	Regulatory
2100	900	2100-900	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2100	2100	2100-2100	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2100	2342	2100-2342	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2100	15	2100-15	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2100	2531	2100-2531	0	1	1	1	1	1	1	1	1	1	1	Regulatory
2100	3233	2100-3233	0	1	1	1	1	1	1	1	1	1	1	Regulatory
2100	4363	2100-4363	0	1	1	0	1	1	1	1	1	1	1	Regulatory
2100	478	2100-478	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2100	3195	2100-3195	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2100	1843	2100-1843	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2100	447	2100-447	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2100	6235	2100-6235	0	0	0	0	0	1	0	0	0	0	0	Regulatory
2100	2280	2100-2280	1	0	1	1	1	1	1	1	1	1	1	Regulatory
2100	1282	2100-1282	1	1	1	1	0	1	1	1	1	0	1	Regulatory
2100	836	2100-836	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2100	6230	2100-6230	0	0	0	0	0	1	0	0	0	0	0	Regulatory
2100	704	2100-704	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2100	1583	2100-1583	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2100	830	2100-830	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2100	1208	2100-1208	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2100	1821	2100-1821	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2100	603	2100-603	1	0	1	1	1	1	1	1	1	1	1	Regulatory
2100	1431	2100-1431	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2100	1483	2100-1483	1	1	0	1	1	0	1	0	0	1	1	Regulatory
2100	3645	2100-3645	1	1	0	1	1	0	1	0	0	1	1	Regulatory
2100	6220	2100-6220	0	1	0	0	0	0	0	0	0	0	0	Regulatory
2100	6159	2100-6159	0	0	1	0	0	0	0	0	0	0	0	Regulatory
2100	6164	2100-6164	0	0	0	0	0	0	1	0	0	0	0	Regulatory
2100	3183	2100-3183	1	0	0	0	1	0	1	0	0	0	0	Regulatory
2100	2037	2100-2037	0	0	0	1	0	0	1	0	0	0	1	Regulatory
2100	6168	2100-6168	0	0	0	1	0	0	0	0	0	0	0	Regulatory
2100	6174	2100-6174	0	0	0	0	0	0	0	1	0	0	0	Regulatory
2100	6202	2100-6202	0	0	0	0	0	0	0	0	1	0	0	Regulatory
2100	6208	2100-6208	0	0	0	0	1	0	0	0	0	0	0	Regulatory
2100	6187	2100-6187	0	0	0	0	0	0	0	0	0	1	0	Regulatory
2100	6243	2100-6243	0	0	0	0	0	0	0	0	0	0	1	Regulatory
2100	6252	2100-6252	1	0	0	0	0	0	0	0	0	0	0	Regulatory
2100	6259	2100-6259	1	0	0	0	0	0	0	0	0	0	0	Regulatory
2106	2106	2106-2106	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2106	4111	2106-4111	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2106	3522	2106-3522	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2182	4070	2182-4070	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2182	3299	2182-3299	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2182	316	2182-316	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2182	1955	2182-1955	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2182	2317	2182-2317	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2182	2550	2182-2550	0	0	0	0	0	1	0	0	0	0	0	Regulatory
2182	6231	2182-6231	0	0	0	0	0	1	0	0	0	0	0	Regulatory
2182	3503	2182-3503	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2182	2907	2182-2907	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2182	2143	2182-2143	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2182	2182	2182-2182	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2182	183	2182-183	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2182	3566	2182-3566	1	1	1	1	0	1	1	1	1	1	1	Regulatory
2182	2268	2182-2268	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2182	2264	2182-2264	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2182	1650	2182-1650	1	1	1	1	1	1	1	1	1	1	0	Regulatory
2182	1571	2182-1571	0	1	0	1	1	0	1	0	0	1	1	Regulatory
2182	2795	2182-2795	0	1	0	1	1	0	1	0	0	1	1	Regulatory
2182	3533	2182-3533	0	1	0	1	1	0	1	0	0	1	1	Regulatory
2182	703	2182-703	0	1	0	1	1	0	1	0	0	1	1	Regulatory
2182	3031	2182-3031	0	1	0	1	1	0	1	0	0	1	1	Regulatory
2182	1271	2182-1271	0	1	0	1	1	0	1	0	0	1	1	Regulatory
2182	633	2182-633	1	0	0	1	1	0	1	0	0	1	1	Regulatory
2182	3164	2182-3164	0	0	0	0	0	0	1	0	0	0	0	Regulatory
2182	2349	2182-2349	0	0	0	1	0	0	0	0	0	0	0	Regulatory
2182	3557	2182-3557	0	0	0	1	0	0	0	0	0	0	0	Regulatory
2182	942	2182-942	0	0	0	1	0	0	0	0	0	0	0	Regulatory
2182	1574	2182-1574	0	0	0	1	0	0	0	0	0	0	0	Regulatory
2182	1656	2182-1656	0	0	0	1	0	0	0	0	0	0	0	Regulatory
2182	1344	2182-1344	0	0	0	1	0	0	0	0	0	0	0	Regulatory
2182	540	2182-540	0	0	0	1	0	0	0	0	0	0	0	Regulatory
2218	2895	2218-2895	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2218	68	2218-68	1	1	1	1	1	1	1	1	1	1	1	Regulatory
2218	4151	2218-4151	1	1	1	1	1	1	1	1	1	1	1	Regulatory
